,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2009-11,0.768233646346276,522.365,0.458872141634305,1120.0050148291264,8.00093479518347,320294590.4133765,18530244.492022987,14.410088484189076,283175095.92163056,35910863.94015435,285164681.1379207,2636507255.041605,1747668328.055632,5855579934.480091,351754074.9566944,0.0,750222479.512465,874923835.8037314,182955441717.0916,12766638903.926502,738089078.5727222,235818768379.768,0.0,255316450.0376781,471261331.87271,6288807277.787765,6665761107.776383,16942073.277512874,0.0,116150934.01947412,117276825.60704017,0.0,9870848850.554367,65468991122.872734,80189489181.32332,114437968012.77536,1578770239.819476,0.0,22906523585.20787,24505711051.048138,1.3257461159965016,2.510076550108121,0.9445478682085162,0.589887632367346,2.8822885149570987,0.0,0.0,0.4550653024829441,0.0,372932560831.9808,1337984523.7176917,0.0,27136864853.620945,78025940956.4394,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862
2009-12,0.7683486859674871,436.839,0.4618612448638233,1123.6119375533806,7.997920518055325,320957918.5997065,18532172.69753036,14.415174337587624,283328596.11959165,35824127.62856921,285869339.3613605,2644195724.097937,1768855585.1460133,5877564148.886154,352531129.0735601,0.0,751641380.1783113,875674434.9837129,184710112396.12732,12874810227.220848,738425711.4993887,238233922194.61813,0.0,258265876.25173888,479861594.9103635,6338390987.544427,6714512830.957277,16945138.00766449,0.0,112507978.33273384,111831530.46058452,0.0,9891676225.684744,65350907795.54902,80915685048.52121,115691537639.35088,1590031800.4623766,0.0,22975072100.505165,24577792674.37407,1.323865991042501,2.5083567042348123,0.9403267153330233,0.5968780237252491,2.881754948865693,0.0,0.0,0.4443177391721504,0.0,376626313562.0895,1338995015.3575284,0.0,27419387208.100792,78523831969.56644,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764
2010-1,0.7684637255886981,503.68,0.4646149227873462,1127.5532747744896,7.994906240927181,321621246.78603643,18534100.903037727,14.420260190986172,283482096.3175527,35745953.09222009,286532231.01827216,2651250886.095355,1790378622.4971223,5898114670.95816,353158560.3275312,0.0,752827988.8692753,876195737.4978347,186502470966.14813,12986127398.214333,738747509.7892324,240656064110.8552,0.0,261554142.55921417,488995562.1726849,6388207201.825723,6763761003.5597725,16948229.517887495,0.0,108915892.60057288,106695692.51060855,0.0,9912943085.76518,65237684190.798096,81665198339.75479,116966194964.87389,1600839017.92529,0.0,23044036744.07921,24649462472.37889,1.3221078065951852,2.5064970243854767,0.9365053091797066,0.6039462608942684,2.8822642380436,0.0,0.0,0.4339896711637634,0.0,380299769977.7895,1339938115.7268407,0.0,27708522103.40896,79052967308.20543,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469
2010-2,0.7685709408347917,471.305,0.4673000154391921,1134.0345048383167,7.994065056378176,322185769.0689357,18530957.72490617,14.421797486506776,283558993.91709006,35676570.80781027,287152136.1013649,2657654983.6744723,1812239833.1517327,5917190098.459654,353632486.6659242,0.0,753776215.7507133,876481927.017741,188332908126.1509,13100634562.563845,739054010.4292946,243084637426.85864,0.0,265188917.75786743,498674285.3902664,6438249235.662634,6813503064.668545,16951347.62144241,0.0,105377014.16849317,101878498.79919589,0.0,9934654821.105623,65129474243.66173,82438379040.077,118262076885.68317,1611177425.5510108,0.0,23113407026.85076,24720688704.299,1.3204751018893837,2.504494438865112,0.933094649010007,0.6110921419868849,2.883842478365436,0.0,0.0,0.4240945661205886,0.0,383951323135.8819,1340811878.073867,0.0,28004345670.583824,79613991987.02538,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013
2010-3,0.7686781560808852,578.572,0.470138428777858,1144.750437953255,7.993223871829171,322750291.35183513,18527814.54677461,14.42333478202738,283635891.51662743,35616211.252043016,287727834.603348,2663390259.4759016,1834441610.1526213,5934749029.154177,353949026.0360557,0.0,754479970.987982,876527187.2150764,190201814575.1328,13218375865.92626,739344750.406617,245519085441.0081,0.0,269177870.6454616,508908816.29370064,6488510404.086145,6863736453.368273,16954492.131589767,0.0,101893680.3819964,97389136.36842942,0.0,9956816822.016027,65026431889.18167,83235577134.54073,119579320298.11758,1621032556.682335,0.0,23183172459.74057,24791439629.370747,1.3189714161599264,2.5023458759787154,0.9301057340853652,0.6183154651155796,2.886515765705816,0.0,0.0,0.4146458917054316,0.0,387579366093.16766,1341614355.646846,0.0,28306934040.66378,80207551020.69525,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.7585008947055016,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717
2010-4,0.7687853713269788,533.165,0.4717549978266831,1150.0378662252365,7.992382687280166,323314813.63473445,18524671.368643057,14.424872077547985,283712789.11616474,35565104.90162161,288258106.5169307,2668438956.140255,1856986346.5425613,5950750060.805272,354104296.38524234,0.0,754933164.7464378,876325701.7614853,192109581012.09097,13339395453.958471,739619266.7082413,247958851451.68292,0.0,273528670.0197599,519710206.6135802,6538984022.127237,6914458608.743633,16957662.86159008,0.0,98468228.5865846,93236792.2603928,0.0,9979434478.806332,64928711062.3997,84057142608.19891,120918062098.516,1630389944.6620567,0.0,23253322553.669388,24861683506.830524,1.3176002886416434,2.5000482640312867,0.927549563667222,0.6256160283928335,2.8903101959393585,0.0,0.0,0.4056571155810968,0.0,391182291906.448,1342343601.6940162,0.0,28616363344.687218,80834289423.884,0.455830055988475,-10059.393149424635,1.938766300428007,0.6804934266711138,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871
2010-5,0.7688925865730724,560.354,0.473345002541564,1157.170505611959,7.991541502731161,323879335.91763383,18521528.190511502,14.42640937306859,283789686.7157021,35523482.23324932,288741731.83482224,2672783316.3081474,1879876435.3643289,5965151791.176485,354094415.6608005,0.0,755129707.1914374,875871654.3286123,194056598136.0225,13463737472.317368,739877096.3212088,250403378757.2629,0.0,278248984.6785257,531089508.08049786,6589663404.816895,6965666969.879303,16960859.62470388,0.0,95102996.12775952,89430653.517169,0.0,10002513181.78649,64836465698.35758,84903425446.10448,122278439183.21722,1639235122.832971,0.0,23323846819.55797,24931388595.914703,1.316365258569364,2.4975985313278235,0.9254371370170178,0.6329936299311276,2.895251864940678,0.0,0.0,0.39714170541039,0.0,394758493632.5239,1342997669.4636164,0.0,28932709713.692524,81494852211.26064,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8415792375791469,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309
2010-6,0.7689998018191658,546.486,0.4746134962826458,1160.2854196712174,7.9907003181821565,324443858.20053315,18518385.012379944,14.427946668589197,283866584.3152395,35491573.72362943,289177490.54973185,2676405582.620191,1903114269.6606967,5977912818.031357,353915501.810047,0.0,755063508.4883372,875159228.5881016,196043256645.9244,13591446066.65983,740117776.2325611,252852110656.1274,0.0,283346483.4195222,543057772.4250457,6640541867.186098,7017358975.859959,16964082.234191686,0.0,91800320.35102314,85979907.18084121,0.0,10026058321.26645,64749849732.09708,85774775633.31035,123660588448.56012,1647553624.5378733,0.0,23394734768.327057,25000523155.859657,1.3152698651779189,2.494993606173324,0.9237794533961936,0.6404480678429427,2.9013668685843914,0.0,0.0,0.3891131288561167,0.0,398306364328.1964,1343574612.2038853,0.0,29256049278.718086,82189884397.49413,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781
2010-7,0.7691070170652594,601.745,0.4762871273670442,1166.7696934191365,7.989859133633152,325008380.48343253,18515241.834248383,14.4294839641098,283943481.9147768,35469609.84946519,289564162.6543689,2679287997.717,1926702242.474442,5988991739.133431,353563672.78029823,0.0,754728478.8024936,874182608.2115976,198069947240.79385,13722565382.642744,740340843.4293398,255304490446.656,0.0,288828835.04051256,555626051.3778168,6691612724.265833,7069532065.770279,16967330.503314026,0.0,88562538.60187727,82893740.29349291,0.0,10050075287.55616,64669017098.65994,86671543154.86942,125064646790.88348,1655330983.119558,0.0,23465975910.89741,25069055445.901768,1.314317647702137,2.492230416872785,0.92258751206619,0.6479791402407602,2.908681302745116,0.0,0.0,0.3815848535810817,0.0,401824297050.2666,1344072483.1630611,0.0,29586458170.802296,82920030997.2534,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183
2010-8,0.769214232311353,647.7,0.4776564398844404,1173.7344086134883,7.989017949084148,325572902.76633185,18512098.656116832,14.431021259630404,284020379.5143142,35457821.08745991,289900528.14144254,2681412804.239186,1950642746.848338,5998347152.246253,353035046.5188708,0.0,754118528.2992632,872935976.8707447,200137060619.628,13857139565.922997,740545834.8985864,257759961427.22824,0.0,294703708.33926,568805396.6694037,6742869291.087079,7122183678.69494,16970604.245331425,0.0,85391988.22582376,80181339.89720738,0.0,10074569470.965569,64594121733.08795,87594077995.83464,126490751106.5262,1662552731.9208202,0.0,23537559758.1898,25136953725.277405,1.3135121453768488,2.4893058917312065,0.9218723122884476,0.655586645237061,2.917221263297466,0.0,0.0,0.3745703472480908,0.0,405310684855.53577,1344489335.5893826,0.0,29924012520.983543,83685937025.20749,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8571799086828237,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507
2010-9,0.7693214475574465,628.612,0.4789887895989771,1177.9565120699983,7.988176764535143,326137425.0492312,18508955.477985278,14.432558555151008,284097277.11385155,35456437.91431683,290185367.00366205,2682762244.827363,1974938175.8251605,6005937655.133364,352325740.9730813,0.0,753227567.1440029,871413518.2371875,202244987481.42383,13995212762.157476,740732287.6273423,260217966896.2237,0.0,300978772.113528,582606860.0303988,6794304882.68082,7175311253.718617,16973903.273504402,0.0,82291006.56836456,77851893.03406775,0.0,10099546261.804625,64525317570.42287,88542730141.25891,127939038291.82712,1669204404.2844553,0.0,23609475821.12493,25204186253.222942,1.312856897436884,2.4862169590535856,0.9216448533244072,0.6632703809443259,2.9270128461160594,0.0,0.0,0.3680830775199488,0.0,408763920800.8048,1344823222.7310886,0.0,30268788460.30021,84488247496.02531,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664
2010-10,0.76942866280354,596.227,0.4804232219927963,1182.640571014031,7.987335579986138,326701947.3321305,18505812.29985372,14.434095850671614,284174174.7133889,35465690.806739256,290417459.23373675,2683318562.1221447,1999590922.4476829,6011721845.558308,351431874.0902463,0.0,752049505.5020686,869609415.9825704,204394118525.1785,14136829117.003063,740899738.6026495,262677950152.022,0.0,307661695.1610793,597041493.1913948,6845912814.078041,7228912229.925991,16977227.401093483,0.0,79261930.97500145,75914586.74615693,0.0,10125011050.38327,64462758545.70645,89517849576.19514,129409645243.12505,1675271533.553258,0.0,23681713610.623604,25270721288.97476,1.3123554431170723,2.482960547144921,0.9219161344355096,0.6710301454750358,2.938082147075512,0.0,0.0,0.3621365120594608,0.0,412182397942.8748,1345072197.8364174,0.0,30620862119.790688,85327607424.37589,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505
2010-11,0.7695358780496336,544.711,0.4814973123839475,1185.3824762793624,7.986494395437133,327266469.6150299,18502669.12172216,14.435633146192218,284251072.3129263,35485810.24143045,290595584.8243758,2683063998.764143,2024603379.7586813,6015658321.284626,350349563.8176824,0.0,750578253.5388174,867517853.7785375,206584844449.8892,14282032776.116648,741047724.811549,265139354493.00247,0.0,314760146.2796774,612120347.8829843,6897686400.309723,7282984046.401735,16980576.441359196,0.0,76307098.7912364,74378608.0755589,0.0,10150969227.011463,64406598593.98047,90519786285.69627,130902708856.75882,1680739653.0700228,0.0,23754262637.606544,25336527091.76924,1.312011321652244,2.479533584310211,0.9226971548831954,0.6788657369416722,2.9504552620504403,0.0,0.0,0.3567441185294331,0.0,415564509338.5468,1345234314.153608,0.0,30980309630.49336,86204661824.92816,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534
2010-12,0.7696430932957271,538.872,0.4822054939116015,1188.4942629371956,7.985653210888128,327830991.89792925,18499525.943590607,14.437170441712825,284327969.9124636,35517026.69509366,290718523.7682885,2681980797.393973,2049977940.80093,6017705680.075863,349074928.102706,0.0,748807721.4196055,865133015.2967336,208817555954.5528,14430867885.155111,741175783.2410825,267601623217.54483,0.0,322281794.2670855,627854475.8357594,6949618956.406847,7337524142.23053,16983950.20756206,0.0,73428847.36257124,73253144.06435657,0.0,10177426181.99915,64356991650.28668,91548890254.81525,132418366029.06728,1685594296.1775455,0.0,23827112412.994507,25401571920.842743,1.3118280722772284,2.4759329988544527,0.9239989139289052,0.6867769534567156,2.96415828691546,0.0,0.0,0.3519193645926695,0.0,418908648044.622,1345307624.930899,0.0,31347207123.446632,87120055712.3511,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283
2011-1,0.7697503085418207,516.59,0.4830562267255414,1190.3048702341443,7.984812026339124,328395514.1808286,18496382.76545905,14.438707737233427,284404867.512001,35559570.644432195,290785056.05818415,2680051200.652245,2075716998.617204,6017822519.695564,347604084.8926339,0.0,746731819.3097894,862449084.2088032,211092643738.1666,14583378589.775349,741283450.8782918,270064199624.02856,0.0,330234307.9210668,644254928.7803135,7001703797.400398,7392529956.497049,16987348.5129626,0.0,70629514.03450775,72547381.75463283,0.0,10204387305.656277,64314091649.66687,92605511468.6049,133956753656.38928,1689820996.2186203,0.0,23900252447.70825,25465824035.43165,1.3118092342268557,2.4721557190826453,0.9258324108340796,0.694763593132647,2.9792173175451886,0.0,0.0,0.3476757179119765,0.0,422213207117.90137,1345290183.416528,0.0,31721630729.68888,88074434101.31372,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946
2011-2,0.7698197180713042,558.484,0.4833716947757815,1194.6164393251122,8.075269277773284,328871739.6874795,18487733.554509327,14.437147536617324,284433833.4223299,35613672.56614932,290793961.686772,2677257451.179576,2101822946.2502773,6015967437.907269,345933152.1347827,0.0,744344457.3747258,859460244.1863903,213410498499.7277,14739609035.634235,741370264.7102182,272526527010.83325,0.0,338625356.0393845,661332758.4472388,7053934238.32136,7447998928.285973,16990771.170821343,0.0,67911436.1525479,72270508.18847144,0.0,10231857988.292788,64278052527.16278,93689999912.11824,135518008635.06366,1693405286.536043,0.0,23973672252.66852,25529251694.772343,1.3119583467359557,2.4681986732997867,0.92820864486016,0.7028254540819479,2.995658449814242,0.0,0.0,0.3440266461501586,0.0,425476579615.1861,1345180042.8587348,0.0,32103656580.25849,89068442006.48494,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453
2011-3,0.7698891276007878,556.002,0.483633369595405,1200.0151349400344,8.165726529207443,329347965.1941304,18479084.343559604,14.43558733600122,284462799.3326588,35679562.9369483,290744020.64676124,2673581791.616576,2128298176.742926,6012099032.474524,344058247.77646863,0.0,741639545.7797712,856160678.9011395,215771510938.23303,14899603368.388662,741435761.7239034,274988048676.3384,0.0,347462607.41980183,679099016.5671278,7106303594.200714,7503928496.681976,16994217.99439881,0.0,65276951.06219357,72431710.40795553,620221.082777977,10259843620.21864,64249028217.81618,94802705570.40814,137102267861.42924,1696332700.472608,0.0,24047361338.79608,25591823158.1012,1.3122789490393578,2.464058789810875,0.9311386152685864,0.710962334417099,3.013507779597236,0.0,0.0,0.3409856169700216,0.0,428697158593.2772,1344975256.5057576,0.0,32493360806.193863,90102724442.53378,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539
2011-4,0.7699585371302713,570.738,0.4842536426676267,1203.443195315789,8.256183780641603,329824190.7007812,18470435.13260988,14.434027135385117,284491765.2429877,35757472.233532414,290634012.9308612,2669006464.6038594,2155145083.137924,6006175901.160871,341975489.76500857,0.0,738610994.690282,852544572.0246956,218176071752.67987,15063405733.695517,741479478.9063888,277448207918.9235,0.0,356753730.86008203,697564754.8705733,7158805180.069441,7560316100.769738,16997688.796955526,0.0,62728396.10894656,73040175.45516825,13645833.851157546,10288349591.743774,64227172656.66884,95943978428.52754,138709668231.8249,1698588771.37111,0.0,24121309217.011665,25653506684.65457,1.3127745803718924,2.459732996920908,0.9346333213207996,0.7191740322505811,3.032791402768787,0.0,0.0,0.3385660980343705,0.0,431873337108.97577,1344673877.6058352,0.0,32890819538.53337,91177926424.12918,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331
2011-5,0.7700279466597548,676.878,0.4848211603089634,1207.3804975993294,8.346641032075764,330300416.2074321,18461785.921660155,14.43246693476901,284520731.1533166,35847630.93260495,290462718.531781,2663513712.78204,2182366058.4780464,5998156641.729853,339680996.04771906,0.0,735252714.2716149,848606107.2287024,220624571642.06525,15231060277.211678,741500953.2447158,279906448036.96826,0.0,366506395.1579883,716741025.0881675,7211432310.958527,7617159179.633934,17001183.391752016,0.0,60268108.63830876,74105090.37219274,27479104.350315392,10317381293.178146,64212639778.76251,97114168471.52936,140340346642.58942,1700159032.5743442,0.0,24195505398.23604,25714270533.66887,1.3134487799683896,2.455218222934884,0.93870376227824,0.7274603456948754,3.053535415203512,0.0,0.0,0.3367815570060106,0.0,435003508219.0828,1344273959.4072058,0.0,33296108908.31542,92294692965.94012,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354
