,Rio Grande do Sul - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio Grande Do Sul - Produção de Cimento (t),Rio Grande Do Sul - Consumo de Cimento (t),Rio Grande do Sul - PIB - Estadual,Rio Grande do Sul - PIB - Construção Civil,Rio Grande do Sul - PIB - Per Capita,Rio Grande do Sul - PIB - Preços de Mercado,Rio Grande do Sul - value,Rio Grande do Sul - IDH
2014-1,7.423718166239356,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,1.939764851579923,1008.0755868546096,1405.4798451354256,23.331110013082043,17.832394256266817,73.33655322641137,1.501726467284811,160.23436255050072,290.431,242179718.3206477,9200345.744194644,18.727521713066423,203089893.3836513,0.5775779278751108,0.7834924750841753
2014-2,7.445407171941456,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,1.9450417765442285,1008.7669918348656,1313.549101875237,22.30583428272264,17.255579849534342,75.03179826411042,1.4301481335999169,159.16366105008476,275.082,242355681.68616235,9195362.28634573,18.72634223001468,203082868.7757283,0.5794075921015559,0.7835236728278154
2014-3,7.467096177643557,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,1.8764601667110072,1009.6025929929712,1157.8827497184996,20.706036160614165,16.23928743599336,77.38765282090797,1.3417237059251002,158.18950882127504,286.1239999999998,242531645.051677,9190378.828496816,18.72516274696293,203075844.1678053,0.5808362611525388,0.7835548705714555
2014-4,7.488785183345659,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,1.894299647659488,1010.9267980795712,1050.4476371696026,19.26004047482891,15.13497425507459,78.77382562871935,1.275942871274932,157.1964747507981,297.166,242707608.4171916,9185395.3706479,18.72398326391118,203068819.55988237,0.5822636236149824,0.7835860683150956
2014-5,7.510474189047759,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,1.9569702926958656,1011.5992304563066,983.8888871509056,17.940662773255625,14.030800455621115,79.67879183468143,1.2135789448608223,156.1927888290128,297.166,242883571.78270623,9180411.912798984,18.722803780859437,203061794.95195937,0.5838975115271219,0.7836172660587357
2014-6,7.5321631947498595,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,2.0521354581855884,1011.711273249641,966.2540597524136,17.559061210971294,13.737352068062595,80.04506741388742,1.242605287073722,155.17502998149615,297.166,243059535.1482209,9175428.45495007,18.721624297807686,203054770.3440364,0.5853295366266492,0.7836484638023758
2014-7,7.553852200451961,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,2.164379302085529,1011.7461186370504,1034.162792995968,17.92406325349543,13.887122309919905,79.0748804817017,1.2684426327677645,154.15407737714696,297.166,243235498.51373556,9170444.997101154,18.72044481475594,203047745.73611343,0.5857222436877543,0.783679661546016
2014-8,7.575541206154062,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,2.080654417552985,1010.7304020141812,1141.3240328705997,18.798207444610615,14.435146788825092,77.81125109305965,1.2937434179477438,153.12821113348215,297.166,243411461.87925017,9165461.539252238,18.719265331704197,203040721.1281905,0.5862821025497885,0.783710859289656
2014-9,7.597230211856162,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,2.069664548597264,1009.6157402705292,1220.86574572798,20.117593626539986,15.579815312616136,77.16773144794317,1.3479374210154609,152.09527301408195,297.166,243587425.2447648,9160478.081403324,18.718085848652446,203033696.52026752,0.5868076839124418,0.7837420570332961
2014-10,7.618919217558263,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,2.1944559119363136,1008.9631078070514,1306.3147785939211,21.479083920417946,16.665574910788404,76.09996302270075,1.3592796715888071,151.06035960250597,297.166,243763388.61027944,9155494.623554409,18.7169063656007,203026671.91234452,0.5877098560232215,0.7837732547769363
2014-11,7.640608223260364,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,2.260333256163497,1008.1370669522502,1368.483210824755,22.52095830689294,17.64206591762742,75.88304070191741,1.378186142353016,150.01494815975025,297.166,243939351.97579408,9150511.165705493,18.71572688254895,203019647.3044216,0.5887997208814482,0.7838044525205763
2014-12,7.662297228962466,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,2.348419244096867,1007.975860228093,1367.3090279266974,23.18672571118212,18.350357872023658,76.00072083549207,1.4132338997053306,148.95697390003713,297.166,244115315.3413087,9145527.70785658,18.714547399497203,203012622.6964986,0.5898763404073666,0.7838356502642164
2015-1,7.683986234664566,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,2.247219175966268,1008.4410661769718,1350.400547590188,23.169423023837087,18.385930132174547,76.19125029741024,1.3869033659390602,147.89886265113444,283.66600000000017,244291278.70682332,9140544.250007665,18.713367916445456,203005598.08857563,0.5909387376934248,0.7838668480078566
2015-2,7.683177319802192,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.075675152460343,1009.122383578512,1278.4801484238517,22.391257181468397,17.8275092959056,77.06642651330576,1.3609724958539198,146.56554774302717,270.166,244392211.8148493,9136981.501960693,18.711755495740125,202989481.82035035,0.5919858235651121,0.7839477605809784
2015-3,7.68236840493982,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,2.0173483742699863,1010.2481544344176,1168.8753619813,21.056068868766022,16.701438848811552,77.89757063148595,1.284937723224797,145.7087687575024,270.166,244493144.92287523,9133418.75391372,18.71014307503479,202973365.55212504,0.5928167160129373,0.7840286731541002
2015-4,7.681559490077447,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,1.982117711926396,1011.1246304116652,1033.696375183164,19.57110176224575,15.667069464543156,79.90491630126694,1.2045129238197438,144.44984606862732,270.166,244594078.0309012,9129856.005866751,18.708530654329454,202957249.28389972,0.5925933446019261,0.7841095857272219
2015-5,7.6807505752150735,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,2.036753204100114,1011.4262257375636,963.0358750031828,18.952034106339973,15.079682943155976,80.05956956039446,1.1993500035169844,143.35899848934105,270.166,244695011.1389271,9126293.25781978,18.706918233624123,202941133.01567444,0.5925176534808293,0.7841904983003437
2015-6,7.6799416603527,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,2.0193462358674683,1011.2295175129736,936.7720081608676,18.291784432524903,14.437402578375051,80.20506016978398,1.2108552900699772,142.05399487899845,270.166,244795944.24695304,9122730.50977281,18.70530581291879,202925016.7474492,0.5923920246184945,0.7842714108734655
2015-7,7.679132745490327,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,1.9845122352011944,1010.7544322205604,937.822911258119,18.33709722939573,14.559350609889758,80.57852513710868,1.288290518513298,141.03967139692992,270.166,244896877.35497895,9119167.76172584,18.70369339221346,202908900.47922385,0.5922105505187069,0.7843523234465872
2015-8,7.678323830627955,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,1.9307797145993533,1009.9143034211144,1008.6059697731434,18.899893048819617,14.879297583546544,79.43870146337589,1.4170694222099194,140.3851721369942,270.166,244997810.4630049,9115605.013678867,18.702080971508124,202892784.21099856,0.5919712714431317,0.784433236019709
2015-9,7.677514915765581,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,1.821841211021616,1009.0498314158458,1055.6818748848827,19.36396890388968,15.4978293217283,80.10538236503068,1.465741320732873,139.4620658636512,270.166,245098743.57103083,9112042.265631896,18.700468550802796,202876667.94277328,0.5920844111292073,0.7845141485928309
2015-10,7.676706000903207,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,2.0660789579737395,1008.364257019482,1152.2799879125528,20.73866237163713,16.61788900498255,79.12036374878585,1.5381431141557855,138.3147781525914,270.166,245199676.6790568,9108479.517584926,18.698856130097457,202860551.674548,0.5923522171003995,0.7845950611659527
2015-11,7.675897086040835,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,2.179585450284712,1007.5958273480318,1280.8696300831757,22.170962609394685,17.715794246338834,77.75293307108541,1.5493954951318856,137.35773280434114,270.166,245300609.7870827,9104916.769537956,18.69724370939213,202844435.4063227,0.5923646824723069,0.7846759737390745
2015-12,7.675088171178462,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,2.361474210299132,1007.611306828631,1324.0086135003803,22.91392262342461,18.43294609934398,77.75987527208436,1.5467266391898622,136.21105976999715,270.166,245401542.89510864,9101354.021490984,18.69563128868679,202828319.13809735,0.5923366001831071,0.7847568863121962
2016-1,7.674279256316089,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,2.6357336073648883,1007.79338876164,1310.529853481284,23.23011160844778,18.761240751650572,77.88359059265167,1.5642189094661034,135.13353986933862,256.91600000000017,245502476.00313455,9097791.273444014,18.69401886798146,202812202.8698721,0.5920627435342768,0.784837798885318
2016-2,7.651776131784237,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,2.482987618623068,1008.85836073095,1222.593681371127,22.073196906486785,18.038728021143857,79.6134947347093,1.497081887905212,134.1037592315307,243.666,245519799.96005696,9094163.751867931,18.692740510561705,202795195.94146156,0.5919501887518108,0.7848062670586916
2016-3,7.629273007252386,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,2.1890780382758,1010.4931116685206,1081.0405960431724,19.97399672944302,16.323667178354643,81.13238518036111,1.4471321197135532,133.22628893202665,243.666,245537123.9169793,9090536.230291847,18.69146215314195,202778189.0130509,0.591797996846714,0.7847747352320652
2016-4,7.606769882720534,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,2.114332711648253,1011.3832830972606,985.9073080038482,18.35048389051784,14.897207209611162,81.85629980627469,1.3858709210786884,132.04277715586124,243.666,245554447.87390167,9086908.708715769,18.690183795722195,202761182.0846404,0.5918176241057788,0.7847432034054389
2016-5,7.584266758188682,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,1.8308339155624789,1012.3757344001988,944.5290612974744,16.791115670700915,13.413591114767843,82.04251889004367,1.3125918177709115,130.6954451349733,243.666,245571771.8308241,9083281.187139684,18.68890543830244,202744175.15622985,0.5920126037076316,0.7847116715788125
2016-6,7.561763633656831,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,1.704408603585655,1012.6916860150068,970.7600203561948,16.205929718430433,12.685016769207724,81.29468747137408,1.3565253919811162,130.1365751470483,243.666,245589095.7877465,9079653.665563602,18.687627080882685,202727168.22781923,0.5925863810990707,0.7846801397521861
2016-7,7.539260509124979,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,1.8763473265066408,1011.9078481976331,1027.0992196052018,16.766202339489052,13.085401900210291,80.63979811612195,1.4513590314909215,128.65746382389628,243.666,245606419.7446689,9076026.14398752,18.68634872346293,202710161.29940867,0.593346724863814,0.7846486079255597
2016-8,7.516757384593127,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,1.7688303527599756,1011.3247535550342,1143.4873465907822,17.489560863433226,13.452467347561626,79.15726920083644,1.47890379995227,127.98670203126436,243.666,245623743.70159128,9072398.622411435,18.685070366043178,202693154.3709981,0.5949308979490397,0.7846170760989333
2016-9,7.494254260061276,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,1.9240986898846213,1010.2831483805332,1263.9144599044082,18.75661985410005,14.356715411539849,77.69123122680223,1.559306279741619,127.02413187465936,243.666,245641067.65851367,9068771.100835357,18.68379200862342,202676147.44258752,0.5965359754061673,0.7845855442723069
2016-10,7.471751135529424,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,2.2902626489442803,1009.0094536800632,1352.7995801568727,20.42041468146914,15.845282447490003,77.07495406743942,1.5727379836254798,126.41033016044372,243.666,245658391.61543608,9065143.579259273,18.682513651203667,202659140.51417696,0.5989794099264474,0.7845540124456805
2016-11,7.449248010997572,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,2.160437887053634,1008.1141576067828,1436.0453883286425,21.93800267458501,17.17691120243385,76.38095423735555,1.5061184033840047,125.9332712505474,243.666,245675715.5723585,9061516.05768319,18.681235293783917,202642133.5857664,0.6010461355163091,0.7845224806190542
2016-12,7.4267448864657215,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.465602599744936,1007.7958972281028,1444.2784414541495,22.919230408999425,18.237284902131417,76.73221287800523,1.512102978067801,125.04875597834793,230.8820000000001,245693039.52928084,9057888.536107108,18.67995693636416,202625126.65735584,0.6035409603047758,0.7844909487924278
2017-1,7.40424176193387,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.5410880067812576,1008.1743461162092,1392.638247760153,22.93267618207517,18.444182054141173,77.4827614600255,1.4881438274446592,124.17360284291988,218.098,245710363.4862032,9054261.014531026,18.678678578944403,202608119.72894529,0.605656564792478,0.7844594169658013
2017-2,7.397627366441258,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.236195110721954,1008.7393000279782,1282.7815737310143,22.300672064650225,18.11289966307905,78.83998279260693,1.4353523427675223,123.50423019377266,196.675,245665684.20412907,9054522.618593955,18.677479603273536,202587037.18317804,0.6079977449373566,0.7843947155791786
2017-3,7.391012970948646,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.440719723492136,1009.8129442400764,1152.5184704660849,20.908991331258186,17.052313830926327,80.2385089807721,1.4016728941987275,123.16450942746133,251.395,245621004.9220549,9054784.222656889,18.67628062760267,202565954.6374108,0.609957171904137,0.7843300141925559
2017-4,7.384398575456034,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.0526469134191125,1011.3077662402508,1060.255380757977,19.67117107898485,15.871156289264151,80.41586771741929,1.31142520172588,122.4244020941952,199.081,245576325.6399808,9055045.82671982,18.6750816519318,202544872.09164363,0.611939630187631,0.7842653128059331
2017-5,7.377784179963422,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,1.879595804843568,1011.9269459456308,1009.911952249018,18.796247282895656,15.127030360743577,80.99571879054416,1.2952061814619071,121.93265833961492,220.793,245531646.3579066,9055307.430782748,18.67388267626093,202523789.5458764,0.6143752686689719,0.7842006114193105
2017-6,7.37116978447081,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,1.8643856556939489,1012.4989368370929,1012.6718989116326,18.562817552168813,14.792960962202049,80.54788230484239,1.2920042976911614,121.45332486717152,211.546,245486967.0758325,9055569.03484568,18.672683700590067,202502707.0001092,0.6164539955095462,0.7841359100326878
2017-7,7.364555388978198,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,1.8688096925201207,1012.1207766653404,1064.2311704378428,18.785221874050052,14.813098532415015,79.6771591391566,1.3551417588147605,121.28735200978733,244.68,245442287.79375836,9055830.63890861,18.671484724919203,202481624.454342,0.6185777092012003,0.784071208646065
2017-8,7.357940993485587,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.029739790057042,1010.6948325581208,1149.5335381954649,19.237929975342013,15.141425790909173,79.26753308010113,1.5057463002524452,120.96179447127422,252.183,245397608.51168415,9056092.24297154,18.670285749248336,202460541.9085748,0.6207484675416594,0.7840065072594423
2017-9,7.351326597992975,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,2.2939296140316388,1009.6014968514564,1243.359261301602,20.221419207903477,15.922840959888283,78.49933604312541,1.6044006490197569,120.03250104952484,249.403,245352929.22961003,9056353.847034471,18.66908677357747,202439459.3628076,0.6231724919518334,0.7839418058728196
2017-10,7.3447122025003635,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.466425953689666,1008.312381000974,1336.7572172886614,21.06489263952148,16.55505627957823,77.60438242970041,1.7139685353590697,119.46065278801204,208.299,245308249.94753587,9056615.451097405,18.6678877979066,202418376.81704035,0.6256436772747441,0.783877104486197
2017-11,7.338097807007752,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.6157217832073942,1007.7994098955312,1420.8319317727037,21.92907207079686,17.30458080084293,77.15767211856237,1.7797017439459348,119.1764257397553,238.414,245263570.6654617,9056877.055160334,18.66668882223573,202397294.27127317,0.6275475846252411,0.7838124030995742
2017-12,7.33148341151514,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,2.618749748186012,1007.3430451116794,1417.7944314645094,22.63759928258995,18.13824324209819,77.72103555518844,1.7359900536184814,118.62276641190662,213.179,245218891.3833876,9057138.659223264,18.665489846564867,202376211.72550595,0.6294900928324437,0.7837477017129515
2018-1,7.324869016022528,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.506519084121109,1007.7983232553568,1383.9160681309186,22.870180179076137,18.49874681953627,78.29651771794603,1.6525023136712436,118.40749511888436,221.534,245174212.1013134,9057400.263286196,18.664290870894,202355129.17973876,0.6316768988048791,0.7836830003263288
2018-2,7.322128091696064,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,2.3718108388316543,1008.6865607817126,1310.4118735997577,22.199074942791324,18.02774178146576,79.11448020920079,1.5843320239370375,118.23198400152816,212.139,245002553.71329692,9058423.473137015,18.6599623277332,202303158.03380495,0.6339139223818302,0.7835821139651646
2018-3,7.319387167369601,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,2.0664729117130425,1009.6968226996931,1166.8187576018174,20.736116169402777,16.93891330477469,80.68493975502895,1.4823517691511865,117.65374369071176,228.994,244830895.3252805,9059446.68298784,18.65563378457239,202251186.8878712,0.6355866516395857,0.7834812276040004
2018-4,7.316646243043137,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,1.9691819285134429,1011.0525658881498,1036.8023969067378,19.25422226844055,15.810917630164722,82.21319335039787,1.461997144795643,117.12899786946043,226.827,244659236.93726408,9060469.892838662,18.65130524141159,202199215.74193743,0.6372966241863791,0.7833803412428362
2018-5,7.313905318716674,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,1.768199294226109,1011.9991826032287,968.2916175892088,17.44365851674197,14.193101145866384,82.93647292103488,1.496956979861546,117.15504319014616,186.855,244487578.5492476,9061493.102689484,18.646976698250786,202147244.5960037,0.6390410935757791,0.783279454881672
2018-6,7.31116439439021,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,1.648882233701673,1012.0714913529488,946.9515688706936,16.914980875744646,13.83009116771368,83.69545191059028,1.549023601829256,117.41874927290476,253.021,244315920.1612312,9062516.312540306,18.64264815508998,202095273.45006996,0.6408171852057413,0.7831785685205079
2018-7,7.308423470063746,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,1.6113717859657133,1011.7911259173412,1010.1338139555118,17.33567506574433,14.08254502012534,82.90955605365308,1.6490601821247917,117.01863037751409,194.988,244144261.7732147,9063539.52239113,18.638319611929177,202043302.3041362,0.6430259771262855,0.7830776821593437
2018-8,7.305682545737282,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,1.691941033001019,1011.0187869506974,1145.3285733370385,18.21340692977288,14.56295479575208,81.14279860061067,1.7170379534585511,118.04734806228178,244.406,243972603.38519824,9064562.73224195,18.63399106876837,201991331.15820244,0.6466929006418461,0.7829767957981795
2018-9,7.302941621410818,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,1.7461075153038417,1009.8106428713036,1260.953730623431,19.7525952591306,15.721032966933905,79.59604481904469,1.7646839297174168,118.09527961393523,201.372,243800944.9971818,9065585.942092773,18.629662525607568,201939360.01226863,0.6504023292682299,0.7828759094370153
2018-10,7.300200697084355,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,1.837474318724486,1009.060035228508,1348.141383004317,21.236880672834992,16.86172882560387,78.160914466489,1.7827294911515164,118.84505813922657,251.369,243629286.6091653,9066609.151943594,18.62533398244676,201887388.8663349,0.6549710303674557,0.7827750230758512
2018-11,7.297459772757891,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,1.9195010372552648,1008.3466884458812,1410.7310830068989,22.44369652761139,17.836229984780196,77.30469942956915,1.769078096632403,119.30044034287518,242.782,243457628.22114888,9067632.361794416,18.62100543928596,201835417.7204012,0.6589708593560478,0.782674136714687
2018-12,7.294718848431428,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,1.83917317036819,1008.2749504874362,1411.1007314865485,23.10692786288888,18.501654986182576,77.33423492945622,1.7395589977821746,119.06948461006552,201.288,243285969.83313245,9068655.57164524,18.616676896125156,201783446.5744674,0.6626019761691037,0.7825732503535228
2019-1,7.291977924104964,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,2.0801993563857857,1008.367166603617,1343.7868128856232,23.259126427378668,18.974271367836632,78.7521650578765,1.671458073045906,119.21366274540674,226.547,243114311.445116,9069678.78149606,18.61234835296435,201731475.42853364,0.6660522009826614,0.7824723639923586
2019-2,7.282186671349603,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.1194198163114253,1008.8072406710288,1247.808207361037,22.462381197229,18.586028597372195,80.5939258950486,1.578757240659083,119.2193374372942,228.5,242816391.5910597,9068177.04045999,18.60640883050992,201655958.73410875,0.6699378262110325,0.7823320031135129
2019-3,7.272395418594241,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.104916284143597,1009.6354417258682,1135.292800936606,21.595437340507694,17.942370292595086,81.45097525406267,1.483426540145888,119.75460493205998,223.896,242518471.73700345,9066675.299423922,18.60046930805549,201580442.03968385,0.6736508890941687,0.7821916422346671
2019-4,7.262604165838879,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,2.149430310749193,1010.452243853632,1011.7388205712444,20.044736697525444,16.619327317935124,82.3178828580387,1.4005996299152048,120.28115790154156,234.132,242220551.88294715,9065173.558387851,18.59452978560106,201504925.3452589,0.6782160669960062,0.7820512813558214
2019-5,7.252812913083518,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,1.9201900123042144,1011.7025281868396,981.5535716593236,18.69642014113576,15.081850031748475,81.2598043973348,1.3651460940045723,120.82262230577314,207.586,241922632.02889088,9063671.817351785,18.588590263146635,201429408.650834,0.6828339534614831,0.7819109204769756
2019-6,7.243021660328156,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,1.840371212069272,1012.286520233389,1012.8379975948548,17.852075858160845,13.861400943264597,79.34118181778429,1.3623132676263805,121.350499121409,228.583,241624712.17483455,9062170.076315712,18.582650740692205,201353891.9564091,0.6877004572327589,0.7817705595981298
2019-7,7.233230407572794,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,1.8061689649447268,1012.1719965665168,1032.9277491979258,17.617683396012982,13.526798819115486,78.98311032842346,1.41274946679026,122.0359924735363,234.565,241326792.3207783,9060668.335279644,18.576711218237776,201278375.26198417,0.6930320176760897,0.7816301987192841
